alert_id,incident_id,timestamp,last_seen,duration_minutes,event_count,username,source_ip,affected_hosts,threat_type,triggered_indicators,triggered_rule_ids,mitre_techniques,ml_anomaly_score,ml_tier,rule_score,ml_bonus,risk_score,severity,status,recommended_response,label,scenarios
ALT-000047,INC-000047,2024-01-02 00:25:59,2024-01-02 00:36:59,11.0,7,employee01,192.0.2.193,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.09084,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000048,INC-000048,2024-01-02 03:27:40,2024-01-02 03:47:40,20.0,10,employee17,203.0.113.60,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.082023,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000049,INC-000049,2024-01-04 04:04:21,2024-01-04 04:24:21,20.0,8,employee12,192.0.2.57,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.079663,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000050,INC-000050,2024-01-05 04:24:20,2024-01-05 04:50:20,26.0,10,employee03,203.0.113.181,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.080912,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000051,INC-000051,2024-01-07 01:34:09,2024-01-07 01:47:09,13.0,7,employee13,203.0.113.205,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.102221,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000052,INC-000052,2024-01-09 05:26:35,2024-01-09 05:41:35,15.0,8,employee05,198.51.100.50,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.058239,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000053,INC-000053,2024-01-10 04:09:40,2024-01-10 04:24:40,15.0,7,employee40,192.0.2.36,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.081552,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000054,INC-000054,2024-01-10 04:14:02,2024-01-10 04:28:02,14.0,9,employee17,198.51.100.61,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.065351,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000055,INC-000055,2024-01-11 02:00:08,2024-01-11 02:14:08,14.0,8,employee36,203.0.113.249,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.09119,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000056,INC-000056,2024-01-11 02:09:57,2024-01-11 02:27:57,18.0,8,employee25,198.51.100.49,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.090974,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000057,INC-000057,2024-01-11 03:59:22,2024-01-11 04:23:22,24.0,10,employee30,203.0.113.182,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.08963,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000058,INC-000058,2024-01-12 02:13:09,2024-01-12 02:28:09,15.0,7,employee02,192.0.2.98,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.08963,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000059,INC-000059,2024-01-13 00:10:00,2024-01-13 00:20:00,10.0,7,employee13,198.51.100.33,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.091629,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000060,INC-000060,2024-01-15 00:09:56,2024-01-15 00:25:56,16.0,8,employee30,203.0.113.146,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.11394,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000061,INC-000061,2024-01-17 05:01:03,2024-01-17 05:14:03,13.0,10,employee12,203.0.113.149,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.06458,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000062,INC-000062,2024-01-17 05:48:50,2024-01-17 05:58:50,10.0,8,employee02,203.0.113.165,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.065351,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000063,INC-000063,2024-01-19 01:54:40,2024-01-19 02:14:40,20.0,10,employee23,198.51.100.72,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.06477,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000064,INC-000064,2024-01-20 01:24:50,2024-01-20 01:42:50,18.0,9,employee26,198.51.100.149,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.091629,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000065,INC-000065,2024-01-20 02:24:45,2024-01-20 02:42:45,18.0,9,employee25,192.0.2.134,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.115063,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000066,INC-000066,2024-01-20 03:22:32,2024-01-20 03:41:32,19.0,9,employee10,203.0.113.21,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.08963,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000067,INC-000067,2024-01-22 00:24:05,2024-01-22 00:40:05,16.0,8,admin01,198.51.100.252,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.089611,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000068,INC-000068,2024-01-23 01:09:47,2024-01-23 01:23:47,14.0,6,employee33,203.0.113.7,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.088358,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000069,INC-000069,2024-01-23 04:08:00,2024-01-23 04:28:00,20.0,8,employee29,203.0.113.177,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.08023,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000070,INC-000070,2024-01-26 04:06:13,2024-01-26 04:16:13,10.0,6,employee20,203.0.113.200,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.081552,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000071,INC-000071,2024-01-28 01:35:14,2024-01-28 01:52:14,17.0,9,employee07,198.51.100.3,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.090974,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000072,INC-000072,2024-01-28 02:42:43,2024-01-28 03:06:43,24.0,10,employee01,198.51.100.198,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.08963,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000073,INC-000073,2024-01-29 01:36:05,2024-01-29 01:47:05,11.0,6,employee03,198.51.100.87,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.10134,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000074,INC-000074,2024-01-29 05:55:02,2024-01-29 06:06:02,11.0,7,employee27,192.0.2.30,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.08023,strong,50,15,65,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,mfa_fatigue
ALT-000075,INC-000075,2024-01-07 05:10:55,2024-01-07 05:24:55,14.0,4,employee32,203.0.113.241,"db-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement) | New / Unrecognised Device | Unusual Login Time,"R2,R3,R6,nan",T1021 - Remote Services; T1078 - Valid Accounts,0.068995,strong,45,15,60,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,unusual_login
ALT-000076,INC-000076,2024-01-30 03:09:40,2024-01-30 03:21:40,12.0,4,employee40,192.0.2.187,"app-server-01,db-server-01,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement) | New / Unrecognised Device | Unusual Login Time,"R2,R3,R6,nan",T1021 - Remote Services; T1078 - Valid Accounts,0.098237,strong,45,15,60,HIGH,New,"Reset credentials, enforce MFA re-enrollment, isolate the affected host.",1,unusual_login
ALT-000077,INC-000077,2024-01-01 00:05:31,2024-01-01 00:12:31,7.0,4,employee18,10.20.0.19,"app-server-01,file-server-01,mail-server-01,vpn-gateway",Credential Access,Credential-Access Activity | Unusual Login Time,"R2,R8",T1003 - OS Credential Dumping; T1078 - Valid Accounts,0.128472,strong,40,15,55,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,1,credential_access
ALT-000078,INC-000078,2024-01-01 00:30:16,2024-01-01 00:37:16,7.0,4,admin04,10.30.0.4,"db-server-01,hr-portal,vpn-gateway",Credential Access,Credential-Access Activity | Unusual Login Time,"R2,R8",T1003 - OS Credential Dumping; T1078 - Valid Accounts,0.128472,strong,40,15,55,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,1,credential_access
ALT-000079,INC-000079,2024-01-03 02:39:18,2024-01-03 02:49:18,10.0,4,employee16,10.20.0.17,"app-server-01,db-server-01,hr-portal,vpn-gateway",Credential Access,Credential-Access Activity | Unusual Login Time,"R2,R8",T1003 - OS Credential Dumping; T1078 - Valid Accounts,0.099937,strong,40,15,55,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,1,credential_access
ALT-000080,INC-000080,2024-01-04 04:07:33,2024-01-04 04:11:33,4.0,3,employee01,10.20.0.2,"app-server-01,db-server-01,vpn-gateway",Credential Access,Credential-Access Activity | Unusual Login Time,"R2,R8",T1003 - OS Credential Dumping; T1078 - Valid Accounts,0.046699,strong,40,15,55,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,1,credential_access
ALT-000081,INC-000081,2024-01-06 03:40:24,2024-01-06 03:46:24,6.0,3,employee40,10.20.0.41,"db-server-01,vpn-gateway",Credential Access,Credential-Access Activity | Unusual Login Time,"R2,R8",T1003 - OS Credential Dumping; T1078 - Valid Accounts,0.087176,strong,40,15,55,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,1,credential_access
ALT-000082,INC-000082,2024-01-08 05:31:57,2024-01-08 05:50:57,19.0,9,employee37,203.0.113.105,"mfa-service,vpn-gateway",MFA Abuse,New MFA Device Registered | New / Unrecognised Device | Unusual Login Time,"R2,R3,R4,nan",T1078 - Valid Accounts; T1098.005 - Account Manipulation: Device Registration,0.037405,weak,50,5,55,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,1,mfa_fatigue
ALT-000083,INC-000083,2024-01-09 00:32:12,2024-01-09 00:41:12,9.0,4,employee26,10.20.0.27,"app-server-01,file-server-01,hr-portal,vpn-gateway",Credential Access,Credential-Access Activity | Unusual Login Time,"R2,R8",T1003 - OS Credential Dumping; T1078 - Valid Accounts,0.106216,strong,40,15,55,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,1,credential_access
ALT-000084,INC-000084,2024-01-09 01:38:38,2024-01-09 01:42:38,4.0,2,employee20,10.20.0.21,"app-server-01,vpn-gateway",Credential Access,Credential-Access Activity | Unusual Login Time,"R2,R8",T1003 - OS Credential Dumping; T1078 - Valid Accounts,0.069926,strong,40,15,55,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,1,credential_access
ALT-000085,INC-000085,2024-01-12 01:27:23,2024-01-12 01:39:23,12.0,4,employee13,10.20.0.14,"app-server-01,file-server-01,hr-portal,vpn-gateway",Credential Access,Credential-Access Activity | Unusual Login Time,"R2,R8",T1003 - OS Credential Dumping; T1078 - Valid Accounts,0.098237,strong,40,15,55,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,1,credential_access
