event_id,timestamp,username,source_ip,destination_host,event_type,login_status,device_id,login_hour,privilege_level,new_device,mfa_event,process_name,failed_login_count,unique_host_count,unique_ip_count,login_frequency,remote_login,privilege_escalation,credential_access,scenario,label,is_sensitive_host,is_dc_access,event_type_code,user_avg_login_hour,hour_deviation,time_since_last_event_min,failed_success_ratio,triggered_rules,rule_count,rule_score,anomaly_score,anomaly_prediction,is_anomaly,ml_tier
EVT-000106,2024-01-01 08:56:21,employee32,10.20.0.33,mail-server-01,file_access,,DEV-1032,8,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,8.0,0.0,,0.0,0.0,-0.114228,1,0,none
EVT-000107,2024-01-01 08:56:27,employee13,10.20.0.14,hr-portal,file_access,,DEV-1013,8,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,13.0,0.0,,0.0,0.0,-0.130641,1,0,none
EVT-000108,2024-01-01 08:57:20,employee24,10.20.0.25,vpn-gateway,login,success,DEV-1024,8,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,9999.0,0.0,,0.0,0.0,0.086366,-1,1,strong
EVT-000109,2024-01-01 08:58:35,employee22,10.20.0.23,file-server-01,file_access,,DEV-1022,8,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,21.0,0.0,,0.0,0.0,-0.122141,1,0,none
EVT-000110,2024-01-01 08:59:19,employee15,10.20.0.16,mail-server-01,email_access,,DEV-1015,8,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,9.0,1.0,6.0,0.0,,0.0,0.0,-0.063066,1,0,none
EVT-000111,2024-01-01 09:00:59,employee28,10.20.0.29,vpn-gateway,logout,,DEV-1028,9,user,0,none,,0,3,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,8.0,0.0,,0.0,0.0,-0.037345,1,0,none
EVT-000112,2024-01-01 09:02:54,employee16,10.20.0.17,vpn-gateway,login,success,DEV-1016,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,1.0,9999.0,0.0,,0.0,0.0,0.079852,-1,1,strong
EVT-000113,2024-01-01 09:03:21,employee36,10.20.0.37,vpn-gateway,logout,,DEV-1036,9,user,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,8.0,1.0,11.0,0.0,,0.0,0.0,-0.129515,1,0,none
EVT-000114,2024-01-01 09:04:22,employee24,10.20.0.25,vpn-gateway,login,success,DEV-1024,9,user,0,push,,0,1,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,7.03,0.0,,0.0,0.0,-0.081384,1,0,none
EVT-000115,2024-01-01 09:04:30,admin02,10.30.0.2,vpn-gateway,login,success,DEV-2002,9,admin,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,9999.0,0.0,,0.0,0.0,0.080346,-1,1,strong
EVT-000116,2024-01-01 09:04:50,employee21,10.20.0.22,vpn-gateway,logout,,DEV-1021,9,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,1.0,23.0,0.0,,0.0,0.0,-0.141182,1,0,none
EVT-000117,2024-01-01 09:05:35,employee22,10.20.0.23,vpn-gateway,logout,,DEV-1022,9,user,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,7.0,0.0,,0.0,0.0,-0.121039,1,0,none
EVT-000118,2024-01-01 09:05:47,employee27,10.20.0.28,mail-server-01,server_access,,DEV-1027,9,user,0,none,,0,1,1,0,0,0,0,normal,0,0,0,4,9.0,0.0,22.0,0.0,,0.0,0.0,-0.032887,1,0,weak
EVT-000119,2024-01-01 09:05:59,employee23,10.20.0.24,mail-server-01,server_access,,DEV-1023,9,user,0,none,,0,1,1,2,0,0,0,normal,0,0,0,4,5.0,4.0,12.88,0.0,,0.0,0.0,0.021063,-1,1,weak
EVT-000120,2024-01-01 09:06:20,employee24,10.20.0.25,file-server-01,email_access,,DEV-1024,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,1.97,0.0,,0.0,0.0,-0.111529,1,0,none
EVT-000121,2024-01-01 09:06:30,employee22,10.20.0.23,vpn-gateway,login,success,DEV-1022,9,user,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,0.92,0.0,,0.0,0.0,-0.05122,1,0,none
EVT-000122,2024-01-01 09:07:58,employee14,10.20.0.15,hr-portal,file_access,,DEV-1014,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,16.0,0.0,,0.0,0.0,-0.137019,1,0,none
EVT-000123,2024-01-01 09:08:06,employee23,10.20.0.24,vpn-gateway,logout,,DEV-1023,9,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,5.0,4.0,2.12,0.0,,0.0,0.0,-0.00716,1,0,weak
EVT-000124,2024-01-01 09:08:59,employee23,10.20.0.24,mail-server-01,server_access,,DEV-1023,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,4,5.0,4.0,0.88,0.0,,0.0,0.0,0.008994,-1,1,weak
EVT-000125,2024-01-01 09:09:20,employee24,10.20.0.25,hr-portal,email_access,,DEV-1024,9,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,3.0,0.0,,0.0,0.0,-0.073518,1,0,none
EVT-000126,2024-01-01 09:09:48,employee15,10.20.0.16,vpn-gateway,logout,,DEV-1015,9,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,10.48,0.0,,0.0,0.0,-0.10098,1,0,none
EVT-000127,2024-01-01 09:10:31,admin05,10.30.0.5,vpn-gateway,login,success,DEV-2005,9,admin,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,9999.0,0.0,,0.0,0.0,0.080346,-1,1,strong
EVT-000128,2024-01-01 09:10:40,admin01,10.30.0.1,dc-01,server_access,,DEV-2001,9,admin,0,none,,0,2,1,1,0,0,0,normal,0,1,1,4,9.0,0.0,15.0,0.0,,0.0,0.0,0.116549,-1,1,strong
EVT-000129,2024-01-01 09:10:41,employee08,10.20.0.9,vpn-gateway,login,success,DEV-1008,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,9999.0,0.0,,0.0,0.0,0.080346,-1,1,strong
EVT-000130,2024-01-01 09:10:52,employee20,10.20.0.21,vpn-gateway,login,success,DEV-1020,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,9999.0,0.0,,0.0,0.0,0.080346,-1,1,strong
EVT-000131,2024-01-01 09:11:59,employee09,10.20.0.10,vpn-gateway,logout,,DEV-1009,9,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,20.0,0.0,,0.0,0.0,-0.133274,1,0,none
EVT-000132,2024-01-01 09:12:33,employee07,10.20.0.8,vpn-gateway,login,success,DEV-1007,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,9999.0,0.0,,0.0,0.0,0.080346,-1,1,strong
EVT-000133,2024-01-01 09:12:49,employee28,10.20.0.29,hr-portal,file_access,,DEV-1028,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,11.83,0.0,,0.0,0.0,-0.115989,1,0,none
EVT-000134,2024-01-01 09:13:52,employee20,10.20.0.21,file-server-01,file_access,,DEV-1020,9,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,3.0,0.0,,0.0,0.0,-0.130973,1,0,none
EVT-000135,2024-01-01 09:13:58,employee14,10.20.0.15,mail-server-01,server_access,,DEV-1014,9,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,9.0,0.0,6.0,0.0,,0.0,0.0,-0.09992,1,0,none
EVT-000136,2024-01-01 09:14:02,employee04,10.20.0.5,vpn-gateway,logout,,DEV-1004,9,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,23.0,0.0,,0.0,0.0,-0.131022,1,0,none
EVT-000137,2024-01-01 09:15:30,employee22,10.20.0.23,file-server-01,file_access,,DEV-1022,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,9.0,0.0,,0.0,0.0,-0.122772,1,0,none
EVT-000138,2024-01-01 09:15:59,employee23,10.20.0.24,vpn-gateway,logout,,DEV-1023,9,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,5.0,4.0,7.0,0.0,,0.0,0.0,-0.017545,1,0,weak
EVT-000139,2024-01-01 09:16:27,employee13,10.20.0.14,vpn-gateway,logout,,DEV-1013,9,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,20.0,0.0,,0.0,0.0,-0.133274,1,0,none
EVT-000140,2024-01-01 09:18:21,employee32,10.20.0.33,hr-portal,file_access,,DEV-1032,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,22.0,0.0,,0.0,0.0,-0.130259,1,0,none
EVT-000141,2024-01-01 09:19:19,employee15,10.20.0.16,vpn-gateway,logout,,DEV-1015,9,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,9.52,0.0,,0.0,0.0,-0.122705,1,0,none
EVT-000142,2024-01-01 09:19:20,employee24,10.20.0.25,file-server-01,email_access,,DEV-1024,9,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,10.0,0.0,,0.0,0.0,-0.069487,1,0,none
EVT-000143,2024-01-01 09:19:23,employee12,10.20.0.13,mail-server-01,email_access,,DEV-1012,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,24.0,0.0,,0.0,0.0,-0.126319,1,0,none
EVT-000144,2024-01-01 09:20:21,employee14,10.20.0.15,vpn-gateway,login,success,DEV-1014,9,user,0,push,,0,3,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,6.38,0.0,,0.0,0.0,0.008865,-1,1,weak
EVT-000145,2024-01-01 09:20:24,employee38,10.20.0.39,vpn-gateway,login,success,DEV-1038,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,1.0,9999.0,0.0,,0.0,0.0,0.079852,-1,1,strong
EVT-000146,2024-01-01 09:20:30,admin02,10.30.0.2,dc-01,server_access,,DEV-2002,9,admin,0,none,,0,1,1,1,0,0,0,normal,0,1,1,4,9.0,0.0,16.0,0.0,,0.0,0.0,0.113504,-1,1,strong
EVT-000147,2024-01-01 09:21:54,employee16,10.20.0.17,file-server-01,email_access,,DEV-1016,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,1.0,19.0,0.0,,0.0,0.0,-0.145723,1,0,none
EVT-000148,2024-01-01 09:23:47,employee27,10.20.0.28,vpn-gateway,logout,,DEV-1027,9,user,0,none,,0,1,1,0,1,0,0,normal,0,0,0,1,9.0,0.0,18.0,0.0,,0.0,0.0,-0.059756,1,0,none
EVT-000149,2024-01-01 09:24:21,employee14,10.20.0.15,hr-portal,file_access,,DEV-1014,9,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,4.0,0.0,,0.0,0.0,-0.077367,1,0,none
EVT-000150,2024-01-01 09:24:22,employee24,10.20.0.25,file-server-01,file_access,,DEV-1024,9,user,0,none,,0,1,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,5.03,0.0,,0.0,0.0,-0.086106,1,0,none
EVT-000151,2024-01-01 09:24:58,employee14,10.20.0.15,file-server-01,server_access,,DEV-1014,9,user,0,none,,0,4,1,2,0,0,0,normal,0,0,0,4,9.0,0.0,0.62,0.0,R6,1.0,20.0,0.03188,-1,1,weak
EVT-000152,2024-01-01 09:25:39,employee20,10.20.0.21,vpn-gateway,login,success,DEV-1020,9,user,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,11.78,0.0,,0.0,0.0,-0.052756,1,0,none
EVT-000153,2024-01-01 09:27:41,employee08,10.20.0.9,hr-portal,server_access,,DEV-1008,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,0.0,17.0,0.0,,0.0,0.0,-0.091508,1,0,none
EVT-000154,2024-01-01 09:28:30,employee22,10.20.0.23,hr-portal,email_access,,DEV-1022,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,13.0,0.0,,0.0,0.0,-0.112862,1,0,none
EVT-000155,2024-01-01 09:29:31,admin05,10.30.0.5,db-server-01,email_access,,DEV-2005,9,admin,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,19.0,0.0,,0.0,0.0,-0.134985,1,0,none
EVT-000156,2024-01-01 09:29:31,employee17,10.20.0.18,vpn-gateway,login,success,DEV-1017,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,1.0,9999.0,0.0,,0.0,0.0,0.079852,-1,1,strong
EVT-000157,2024-01-01 09:30:41,admin02,10.30.0.2,vpn-gateway,login,success,DEV-2002,9,admin,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,10.18,0.0,,0.0,0.0,-0.056257,1,0,none
EVT-000158,2024-01-01 09:31:27,employee25,10.20.0.26,vpn-gateway,login,success,DEV-1025,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,1.0,9999.0,0.0,,0.0,0.0,0.079852,-1,1,strong
EVT-000159,2024-01-01 09:31:40,admin01,10.30.0.1,vpn-gateway,logout,,DEV-2001,9,admin,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,21.0,0.0,,0.0,0.0,-0.133186,1,0,none
EVT-000160,2024-01-01 09:33:08,employee39,10.20.0.40,vpn-gateway,login,success,DEV-1039,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,9999.0,0.0,,0.0,0.0,0.080346,-1,1,strong
EVT-000161,2024-01-01 09:33:30,admin02,10.30.0.2,vpn-gateway,logout,,DEV-2002,9,admin,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,2.82,0.0,,0.0,0.0,-0.090735,1,0,none
EVT-000162,2024-01-01 09:33:49,employee28,10.20.0.29,mail-server-01,file_access,,DEV-1028,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,21.0,0.0,,0.0,0.0,-0.134036,1,0,none
EVT-000163,2024-01-01 09:34:58,employee14,10.20.0.15,vpn-gateway,logout,,DEV-1014,9,user,0,none,,0,3,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,10.0,0.0,,0.0,0.0,-0.033662,1,0,none
EVT-000164,2024-01-01 09:35:20,employee24,10.20.0.25,vpn-gateway,logout,,DEV-1024,9,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,10.97,0.0,,0.0,0.0,-0.100323,1,0,none
EVT-000165,2024-01-01 09:35:21,employee32,10.20.0.33,vpn-gateway,logout,,DEV-1032,9,user,0,none,,0,1,1,0,1,0,0,normal,0,0,0,1,9.0,0.0,17.0,0.0,,0.0,0.0,-0.060087,1,0,none
EVT-000166,2024-01-01 09:35:23,employee12,10.20.0.13,file-server-01,email_access,,DEV-1012,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,16.0,0.0,,0.0,0.0,-0.137019,1,0,none
EVT-000167,2024-01-01 09:35:24,employee38,10.20.0.39,mail-server-01,email_access,,DEV-1038,9,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,8.0,1.0,15.0,0.0,,0.0,0.0,-0.141379,1,0,none
EVT-000168,2024-01-01 09:36:08,employee39,10.20.0.40,mail-server-01,file_access,,DEV-1039,9,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,3.0,0.0,,0.0,0.0,-0.130973,1,0,none
EVT-000169,2024-01-01 09:36:33,employee07,10.20.0.8,mail-server-01,file_access,,DEV-1007,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,24.0,0.0,,0.0,0.0,-0.126319,1,0,none
EVT-000170,2024-01-01 09:36:55,employee18,10.20.0.19,vpn-gateway,login,success,DEV-1018,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.5,0.5,564.4,0.0,,0.0,0.0,-0.090237,1,0,none
EVT-000171,2024-01-01 09:37:41,admin02,10.30.0.2,backup-server-01,server_access,,DEV-2002,9,admin,0,none,,0,2,1,2,0,0,0,normal,0,1,0,4,9.0,0.0,4.18,0.0,,0.0,0.0,0.050114,-1,1,strong
EVT-000172,2024-01-01 09:38:22,employee24,10.20.0.25,vpn-gateway,logout,,DEV-1024,9,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,3.03,0.0,,0.0,0.0,-0.090735,1,0,none
EVT-000173,2024-01-01 09:38:52,employee20,10.20.0.21,mail-server-01,email_access,,DEV-1020,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,13.22,0.0,,0.0,0.0,-0.112567,1,0,none
EVT-000174,2024-01-01 09:38:54,employee16,10.20.0.17,vpn-gateway,logout,,DEV-1016,9,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,1.0,17.0,0.0,,0.0,0.0,-0.141684,1,0,none
EVT-000175,2024-01-01 09:40:31,admin05,10.30.0.5,mail-server-01,server_access,,DEV-2005,9,admin,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,9.0,0.0,11.0,0.0,,0.0,0.0,-0.10156,1,0,none
EVT-000176,2024-01-01 09:40:55,employee18,10.20.0.19,hr-portal,email_access,,DEV-1018,9,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,8.5,0.5,4.0,0.0,,0.0,0.0,-0.13229,1,0,none
EVT-000177,2024-01-01 09:41:24,employee38,10.20.0.39,mail-server-01,file_access,,DEV-1038,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,1.0,6.0,0.0,,0.0,0.0,-0.13128,1,0,none
EVT-000178,2024-01-01 09:42:39,employee20,10.20.0.21,mail-server-01,file_access,,DEV-1020,9,user,0,none,,0,1,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,3.78,0.0,,0.0,0.0,-0.083893,1,0,none
EVT-000179,2024-01-01 09:44:10,admin01,10.30.0.1,vpn-gateway,login,success,DEV-2001,9,admin,0,push,,0,1,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,12.5,0.0,,0.0,0.0,-0.081579,1,0,none
EVT-000180,2024-01-01 09:45:08,employee39,10.20.0.40,mail-server-01,file_access,,DEV-1039,9,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,9.0,0.0,,0.0,0.0,-0.142261,1,0,none
EVT-000181,2024-01-01 09:47:21,employee14,10.20.0.15,hr-portal,server_access,,DEV-1014,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,4,9.0,0.0,12.38,0.0,,0.0,0.0,-0.07436,1,0,none
EVT-000182,2024-01-01 09:47:30,employee22,10.20.0.23,mail-server-01,email_access,,DEV-1022,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,19.0,0.0,,0.0,0.0,-0.134985,1,0,none
EVT-000183,2024-01-01 09:47:39,employee26,10.20.0.27,vpn-gateway,login,success,DEV-1026,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,9999.0,0.0,,0.0,0.0,0.080346,-1,1,strong
EVT-000184,2024-01-01 09:47:41,admin02,10.30.0.2,mail-server-01,email_access,,DEV-2002,9,admin,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,10.0,0.0,,0.0,0.0,-0.069487,1,0,none
EVT-000185,2024-01-01 09:48:27,employee25,10.20.0.26,mail-server-01,file_access,,DEV-1025,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,1.0,17.0,0.0,,0.0,0.0,-0.147634,1,0,none
EVT-000186,2024-01-01 09:49:21,employee24,10.20.0.25,vpn-gateway,login,success,DEV-1024,9,user,0,push,,0,1,1,3,1,0,0,normal,0,0,0,1,9.0,0.0,10.98,0.0,,0.0,0.0,-0.006389,1,0,weak
EVT-000187,2024-01-01 09:49:31,employee17,10.20.0.18,file-server-01,email_access,,DEV-1017,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,1.0,20.0,0.0,,0.0,0.0,-0.145239,1,0,none
EVT-000188,2024-01-01 09:49:31,admin05,10.30.0.5,vpn-gateway,logout,,DEV-2005,9,admin,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,9.0,0.0,,0.0,0.0,-0.122933,1,0,none
EVT-000189,2024-01-01 09:51:41,employee08,10.20.0.9,hr-portal,email_access,,DEV-1008,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,24.0,0.0,,0.0,0.0,-0.126319,1,0,none
EVT-000190,2024-01-01 09:55:51,employee05,10.20.0.6,vpn-gateway,login,success,DEV-1005,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,1.0,434.23,0.0,,0.0,0.0,-0.109568,1,0,none
EVT-000191,2024-01-01 09:56:41,admin02,10.30.0.2,app-server-01,file_access,,DEV-2002,9,admin,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,9.0,0.0,,0.0,0.0,-0.122772,1,0,none
EVT-000192,2024-01-01 09:56:52,employee20,10.20.0.21,vpn-gateway,logout,,DEV-1020,9,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,14.22,0.0,,0.0,0.0,-0.092076,1,0,none
EVT-000193,2024-01-01 09:57:23,employee12,10.20.0.13,vpn-gateway,logout,,DEV-1012,9,user,0,none,,0,1,1,0,1,0,0,normal,0,0,0,1,9.0,0.0,22.0,0.0,,0.0,0.0,-0.060532,1,0,none
EVT-000194,2024-01-01 09:57:39,employee20,10.20.0.21,vpn-gateway,logout,,DEV-1020,9,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,0.78,0.0,,0.0,0.0,-0.082092,1,0,none
EVT-000195,2024-01-01 09:58:33,employee07,10.20.0.8,file-server-01,file_access,,DEV-1007,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,22.0,0.0,,0.0,0.0,-0.130259,1,0,none
EVT-000196,2024-01-01 09:58:55,employee18,10.20.0.19,mail-server-01,file_access,,DEV-1018,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.5,0.5,18.0,0.0,,0.0,0.0,-0.136289,1,0,none
EVT-000197,2024-01-01 10:01:49,employee28,10.20.0.29,vpn-gateway,logout,,DEV-1028,10,user,0,none,,0,1,1,0,1,0,0,normal,0,0,0,1,9.0,1.0,28.0,0.0,,0.0,0.0,-0.080795,1,0,none
EVT-000198,2024-01-01 10:02:10,admin01,10.30.0.1,backup-server-01,server_access,,DEV-2001,10,admin,0,none,,0,1,1,1,0,0,0,normal,0,1,0,4,9.0,1.0,18.0,0.0,,0.0,0.0,0.040191,-1,1,weak
EVT-000199,2024-01-01 10:04:27,employee25,10.20.0.26,mail-server-01,server_access,,DEV-1025,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,8.0,2.0,16.0,0.0,,0.0,0.0,-0.084404,1,0,none
EVT-000200,2024-01-01 10:04:30,employee22,10.20.0.23,vpn-gateway,logout,,DEV-1022,10,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,17.0,0.0,,0.0,0.0,-0.145092,1,0,none
EVT-000201,2024-01-01 10:04:39,employee26,10.20.0.27,hr-portal,server_access,,DEV-1026,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,17.0,0.0,,0.0,0.0,-0.096783,1,0,none
EVT-000202,2024-01-01 10:04:55,admin01,10.30.0.1,vpn-gateway,login,success,DEV-2001,10,admin,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,1.0,2.75,0.0,,0.0,0.0,-0.053003,1,0,none
EVT-000203,2024-01-01 10:06:21,employee24,10.20.0.25,file-server-01,email_access,,DEV-1024,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,17.0,0.0,,0.0,0.0,-0.148399,1,0,none
EVT-000204,2024-01-01 10:06:24,employee38,10.20.0.39,hr-portal,file_access,,DEV-1038,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,25.0,0.0,,0.0,0.0,-0.115574,1,0,none
EVT-000205,2024-01-01 10:07:31,employee17,10.20.0.18,file-server-01,file_access,,DEV-1017,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,18.0,0.0,,0.0,0.0,-0.13927,1,0,none
EVT-000206,2024-01-01 10:07:42,admin02,10.30.0.2,vpn-gateway,login,success,DEV-2002,10,admin,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,1.0,11.02,0.0,,0.0,0.0,-0.05586,1,0,none
EVT-000207,2024-01-01 10:07:59,employee30,10.20.0.31,vpn-gateway,login,success,DEV-1030,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,79.87,0.0,,0.0,0.0,-0.123748,1,0,none
EVT-000208,2024-01-01 10:09:21,employee14,10.20.0.15,vpn-gateway,logout,,DEV-1014,10,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,22.0,0.0,,0.0,0.0,-0.145937,1,0,none
EVT-000209,2024-01-01 10:09:26,admin01,10.30.0.1,vpn-gateway,login,success,DEV-2001,10,admin,0,push,,0,2,1,3,1,0,0,normal,0,0,0,1,9.0,1.0,4.52,0.0,,0.0,0.0,0.000254,-1,1,weak
EVT-000210,2024-01-01 10:09:30,employee10,10.20.0.11,vpn-gateway,login,success,DEV-1010,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,9999.0,0.0,,0.0,0.0,0.080402,-1,1,strong
EVT-000211,2024-01-01 10:09:55,admin01,10.30.0.1,mail-server-01,file_access,,DEV-2001,10,admin,0,none,,0,3,1,3,0,0,0,normal,0,0,0,2,9.0,1.0,0.48,0.0,,0.0,0.0,0.000895,-1,1,weak
EVT-000212,2024-01-01 10:10:23,employee25,10.20.0.26,vpn-gateway,login,success,DEV-1025,10,user,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,8.0,2.0,5.93,0.0,,0.0,0.0,-0.043717,1,0,none
EVT-000213,2024-01-01 10:14:08,employee39,10.20.0.40,vpn-gateway,logout,,DEV-1039,10,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,29.0,0.0,,0.0,0.0,-0.136071,1,0,none
EVT-000214,2024-01-01 10:14:27,employee25,10.20.0.26,mail-server-01,server_access,,DEV-1025,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,4,8.0,2.0,4.07,0.0,,0.0,0.0,-0.068109,1,0,none
EVT-000215,2024-01-01 10:14:51,employee05,10.20.0.6,hr-portal,server_access,,DEV-1005,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,8.0,2.0,19.0,0.0,,0.0,0.0,-0.082802,1,0,none
EVT-000216,2024-01-01 10:16:33,employee07,10.20.0.8,hr-portal,email_access,,DEV-1007,10,user,0,none,,0,1,1,0,0,0,0,normal,0,0,0,2,9.0,1.0,18.0,0.0,,0.0,0.0,-0.097116,1,0,none
EVT-000217,2024-01-01 10:17:21,employee24,10.20.0.25,mail-server-01,email_access,,DEV-1024,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,11.0,0.0,,0.0,0.0,-0.153243,1,0,none
